chargeback_id,txn_date,wholesaler,customer_id,contract_type,ndc,ndc_description,rate_class,pricing_unit,quantity,wac_per_unit,claimed_contract_price,chargeback_amount,error_type,is_invalid
CB2002404,2024-06-05,Cencora,CUST1018,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2373,0.08208,0.06356,43.95,VALID,0
CB2000135,2024-07-01,Cencora,CUST1031,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,3391,6.69193,4.68569,6803.16,VALID,0
CB2010721,2024-09-01,Cencora,CUST1040,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,3726,0.72957,0.61568,424.35,VALID,0
CB2005369,2024-07-30,CardinalHealth,CUST1041,IDN,50268004911,ABACAVIR 300 MG TABLET,G,EA,1362,0.66792,0.54896,162.02,VALID,0
CB2001988,2024-09-06,Cencora,CUST1034,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,504,0.22114,0.12744,47.22,VALID,0
CB2006228,2024-12-13,Cencora,CUST1055,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,867,12.61133,8.30834,3730.69,VALID,0
CB2002524,2024-11-26,McKesson,CUST1043,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2342,0.22114,0.12744,219.45,VALID,0
CB2000301,2024-11-23,Cencora,CUST1057,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3149,1.60408,1.21445,1226.94,VALID,0
CB2010888,2024-09-28,Cencora,CUST1017,SPECIALTY,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,535,0.08208,0.05644,13.72,VALID,0
CB2009753,2024-12-23,CardinalHealth,CUST1024,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,661,0.08208,0.06195,13.31,VALID,0
CB2003010,2025-01-11,McKesson,CUST1034,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,1588,0.33373,0.19233,224.54,VALID,0
CB2002505,2024-12-06,Cencora,CUST1040,IDN,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2664,43.29511,29.89527,35697.17,VALID,0
CB2009473,2025-05-08,Cencora,CUST1009,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2858,1.60408,1.24284,1032.42,VALID,0
CB2009209,2025-01-11,McKesson,CUST1017,SPECIALTY,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,641,43.29511,28.74795,9324.73,VALID,0
CB2004645,2025-02-17,McKesson,CUST1021,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,3358,6.69193,4.45013,7527.96,VALID,0
CB2007427,2024-09-18,Cencora,CUST1021,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,4308,12.61133,8.38653,18200.44,VALID,0
CB2002690,2025-01-31,Cencora,CUST1035,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2711,1740.91629,1106.00412,1721246.89,VALID,0
CB2003227,2025-05-20,Cencora,CUST1012,340B,31722055760,ABACAVIR 300 MG TABLET,G,EA,1927,0.72957,0.42366,589.49,VALID,0
CB2001685,2024-08-13,Cencora,CUST1003,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,4229,0.22114,0.17379,200.24,VALID,0
CB2002646,2024-10-01,McKesson,CUST1004,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,3578,0.22114,0.17373,169.63,VALID,0
CB2005219,2025-04-03,CardinalHealth,CUST1000,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2580,43.29511,27.95565,39575.81,VALID,0
CB2010011,2024-11-21,McKesson,CUST1054,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,1016,0.72957,0.5269,205.91,VALID,0
CB2006670,2024-10-15,CardinalHealth,CUST1008,SPECIALTY,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4177,0.30716,0.22361,348.99,VALID,0
CB2010354,2025-02-23,CardinalHealth,CUST1050,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,221,6.69193,3.15591,781.46,VALID,0
CB2005630,2024-12-10,McKesson,CUST1001,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,736,0.72957,0.55652,127.36,VALID,0
CB2005692,2025-05-05,CardinalHealth,CUST1042,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,1553,0.66792,0.38866,433.69,VALID,0
CB2011571,2025-03-01,Cencora,CUST1010,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,4120,0.72957,0.59664,547.67,VALID,0
CB2006772,2024-12-02,McKesson,CUST1022,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,1099,0.72957,0.56834,177.19,VALID,0
CB9900170,2025-04-04,Cencora,CUST1059,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1643,1.00093,0.72477,453.73,DUPLICATE,1
CB9900118,2024-08-23,Cencora,CUST1046,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1554,1.00093,0.49856,780.68,DUPLICATE,1
CB2011208,2024-10-27,Cencora,CUST1038,IDN,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3355,0.30716,0.2441,211.57,VALID,0
CB2000345,2024-12-19,CardinalHealth,CUST1035,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1950,1.00093,0.7498,489.7,VALID,0
CB2000881,2024-07-21,Cencora,CUST1008,SPECIALTY,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,4634,1.60408,1.16777,2021.86,VALID,0
CB2001293,2024-07-12,Cencora,CUST1017,SPECIALTY,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,4088,0.08208,0.05644,104.82,VALID,0
CB2010342,2024-07-24,CardinalHealth,CUST1049,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,1207,1.60408,1.26065,414.52,VALID,0
CB2001573,2024-07-14,Cencora,CUST1013,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,1961,6.69193,4.05598,5169.1,VALID,0
CB2004446,2024-08-08,CardinalHealth,CUST1030,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2289,1.00093,0.81225,431.89,VALID,0
CB2001987,2025-01-27,Cencora,CUST1039,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1618,12.61133,5.99795,10700.45,VALID,0
CB2007304,2025-03-17,Cencora,CUST1036,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3372,0.81871,0.62206,663.1,VALID,0
CB2007082,2024-08-22,CardinalHealth,CUST1053,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1985,12.61133,8.01576,9122.21,VALID,0
CB2002201,2025-05-18,CardinalHealth,CUST1057,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2357,43.29511,27.7565,36624.5,VALID,0
CB2008560,2025-03-27,CardinalHealth,CUST1002,340B,31722055760,ABACAVIR 300 MG TABLET,G,GM,3198,0.72957,0.39127,1081.88,UNIT_MISMATCH,1
CB2008585,2024-08-27,Cencora,CUST1044,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,1798,0.22114,0.15172,124.82,VALID,0
CB2011923,2025-03-21,CardinalHealth,CUST1048,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,2977,0.81871,0.4561,1079.49,VALID,0
CB2001613,2025-05-31,CardinalHealth,CUST1037,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,4959,12.61133,8.28186,21469.84,VALID,0
CB9900018,2024-09-29,McKesson,CUST1034,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3369,0.08208,0.0473,117.17,DUPLICATE,1
CB2003506,2025-03-06,McKesson,CUST1041,IDN,50268004911,ABACAVIR 300 MG TABLET,G,EA,224,0.66792,0.54896,26.65,VALID,0
CB2011958,2025-03-21,Cencora,CUST1021,SPECIALTY,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2375,0.08208,0.06124,49.49,INELIGIBLE_MEMBER,1
CB2006371,2024-06-28,Cencora,CUST1023,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4598,1.00093,0.52529,2186.99,VALID,0
CB2009012,2024-09-06,McKesson,CUST1059,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,3475,43.29511,28.21975,52386.88,VALID,0
CB2009446,2025-01-19,McKesson,CUST1007,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2095,43.29511,28.60508,30775.61,QTY_OUTLIER,1
CB2009894,2024-11-10,McKesson,CUST1046,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,3026,0.72723,0.36223,1104.49,VALID,0
CB2007870,2024-09-15,McKesson,CUST1020,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,699,1.60408,0.96277,448.28,VALID,0
CB2006318,2024-08-14,Cencora,CUST1000,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4283,0.30716,0.23885,292.57,VALID,0
CB2005229,2025-05-18,McKesson,CUST1024,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2116,1740.91629,1165.71755,1217120.53,VALID,0
CB2000249,2025-05-10,CardinalHealth,CUST1006,IDN,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,417,43.29511,29.78704,5632.87,VALID,0
CB2006624,2024-07-09,CardinalHealth,CUST1049,IDN,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1105,43.29511,30.10309,14577.18,VALID,0
CB2002977,2024-07-20,Cencora,CUST1031,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,GM,2496,6.69193,4.68569,5007.58,UNIT_MISMATCH,1
CB2011826,2024-10-28,CardinalHealth,CUST1006,IDN,50268004911,ABACAVIR 300 MG TABLET,G,EA,2970,0.66792,0.56085,318.0,VALID,0
CB2008654,2024-07-30,McKesson,CUST1019,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2408,43.29511,28.34964,35988.69,VALID,0
CB2002519,2025-03-05,Cencora,CUST1019,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,881,0.08208,0.05893,20.4,VALID,0
CB2005503,2025-01-08,Cencora,CUST1003,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,1489,6.69193,4.44411,3347.0,VALID,0
CB2004801,2024-11-03,CardinalHealth,CUST1033,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,820,0.30716,0.24926,47.48,VALID,0
CB2009102,2024-07-24,Cencora,CUST1014,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3559,0.30716,0.23627,252.3,VALID,0
CB2010491,2024-08-14,McKesson,CUST1047,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,886,0.33373,0.17921,136.9,VALID,0
CB9900089,2025-05-20,CardinalHealth,CUST1007,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1805,1.00093,0.76201,431.25,DUPLICATE,1
CB2010976,2025-01-09,CardinalHealth,CUST1027,IDN,50268004911,ABACAVIR 300 MG TABLET,G,EA,1343,0.66792,0.50815,214.57,VALID,0
CB2005765,2025-05-23,Cencora,CUST1040,IDN,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,2850,0.30716,0.25921,136.66,VALID,0
CB2000335,2025-02-16,McKesson,CUST1048,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2350,0.08208,0.04573,85.42,VALID,0
CB2011651,2025-01-02,Cencora,CUST1048,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,1094,0.08208,0.04573,39.77,VALID,0
CB2000004,2024-06-27,McKesson,CUST1042,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,1476,0.08208,0.04776,50.66,VALID,0
CB2006875,2024-09-08,CardinalHealth,CUST1025,340B,31722055760,ABACAVIR 300 MG TABLET,G,EA,2752,0.72957,0.41119,876.18,VALID,0
CB2002458,2025-05-02,McKesson,CUST1011,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1915,12.61133,7.59076,9614.39,VALID,0
CB2010153,2024-08-05,McKesson,CUST1024,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,3453,0.72723,0.54884,615.98,VALID,0
CB2002984,2024-08-21,Cencora,CUST1059,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,61,0.81871,0.59283,13.78,VALID,0
CB2003393,2024-07-17,CardinalHealth,CUST1035,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,1783,0.72723,0.54477,325.33,VALID,0
CB2008641,2025-01-22,Cencora,CUST1053,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3172,0.30716,0.2194,278.37,VALID,0
CB2006947,2025-02-18,McKesson,CUST1023,340B,31722055760,ABACAVIR 300 MG TABLET,G,EA,3903,0.72957,0.38288,1353.13,VALID,0
CB2008752,2024-06-15,CardinalHealth,CUST1055,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2330,43.29511,28.52282,34419.44,VALID,0
CB2009147,2024-11-19,Cencora,CUST1007,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,4099,0.66792,0.50849,653.5,VALID,0
CB2009839,2025-04-27,CardinalHealth,CUST1044,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1663,0.30716,0.21074,160.35,VALID,0
CB2006915,2025-03-22,CardinalHealth,CUST1007,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,4789,0.72957,0.55542,834.0,VALID,0
CB2000428,2024-09-18,Cencora,CUST1026,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,2751,0.72957,0.5126,596.88,VALID,0
CB2011241,2025-05-05,CardinalHealth,CUST1000,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1773,12.61133,8.14314,7922.1,VALID,0
CB2006513,2025-03-14,McKesson,CUST1035,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,4426,0.66792,0.50034,741.71,VALID,0
CB2006753,2024-10-25,McKesson,CUST1030,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1988,12.61133,9.24663,6689.02,VALID,0
CB2001896,2024-08-16,CardinalHealth,CUST1037,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2737,0.08208,0.06194,55.12,VALID,0
CB2001206,2024-06-21,CardinalHealth,CUST1027,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,370,0.22114,0.16824,19.57,VALID,0
CB2008176,2025-04-16,McKesson,CUST1016,IDN,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3288,0.30716,0.24284,211.48,VALID,0
CB2010855,2025-01-29,Cencora,CUST1027,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,856,12.61133,8.98305,3105.81,VALID,0
CB2004908,2024-10-22,CardinalHealth,CUST1009,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1695,1740.91629,1196.00949,923617.03,VALID,0
CB2005877,2025-01-19,Cencora,CUST1034,340B,31722055760,ABACAVIR 300 MG TABLET,G,EA,1154,0.72957,0.42045,356.72,VALID,0
CB2005385,2025-05-27,CardinalHealth,CUST1000,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,478,6.69193,4.32098,1133.31,VALID,0
CB2008483,2025-02-03,McKesson,CUST1011,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1774,0.30716,0.22822,140.04,VALID,0
CB2001986,2024-06-09,McKesson,CUST1003,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1818,1740.91629,1156.14251,1063118.73,VALID,0
CB2008540,2024-10-07,McKesson,CUST1042,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,1219,0.66792,0.38866,340.42,VALID,0
CB2005468,2025-03-20,CardinalHealth,CUST1046,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2239,43.29511,19.80318,52598.43,VALID,0
CB2006579,2024-08-03,Cencora,CUST1017,SPECIALTY,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4771,0.81871,0.56294,1220.28,VALID,0
CB2005891,2025-03-18,CardinalHealth,CUST1055,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2133,0.08208,0.06091,45.16,VALID,0
CB2007185,2025-04-12,CardinalHealth,CUST1007,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,107,0.22114,0.16835,5.65,VALID,0
CB2002230,2025-03-17,McKesson,CUST1053,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1169,1.00093,0.71496,334.3,VALID,0
CB2003894,2025-03-07,CardinalHealth,CUST1018,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1133,1740.91629,1163.62845,654067.12,VALID,0
CB2010115,2025-02-27,Cencora,CUST1019,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4435,0.30716,0.22054,384.16,VALID,0
CB2003382,2024-07-03,Cencora,CUST1032,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2072,43.29511,28.02492,31639.83,VALID,0
CB2002896,2024-08-27,CardinalHealth,CUST1000,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1845,1.00093,0.77832,410.72,VALID,0
CB2001159,2024-11-22,McKesson,CUST1046,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,704,1740.91629,796.29511,665013.31,VALID,0
CB2009515,2024-11-20,McKesson,CUST1038,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,3473,0.33373,0.26522,237.94,VALID,0
CB2010720,2025-02-10,Cencora,CUST1058,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,778,0.33373,0.28457,38.25,VALID,0
CB2005089,2024-07-20,Cencora,CUST1012,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2096,1.60408,0.93149,1409.75,VALID,0
CB2008790,2025-04-15,Cencora,CUST1027,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,2000,0.72957,0.55506,349.02,VALID,0
CB2006249,2024-09-16,CardinalHealth,CUST1026,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,3791,0.22114,0.15537,249.33,VALID,0
CB2009313,2024-10-03,Cencora,CUST1019,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,1311,0.08208,0.05893,30.35,VALID,0
CB9900004,2025-05-08,CardinalHealth,CUST1032,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,4908,1740.91629,1126.89511,3013615.95,DUPLICATE,1
CB2010190,2025-03-20,CardinalHealth,CUST1050,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,564,1740.91629,821.01612,518823.7,VALID,0
CB2000763,2025-03-01,Cencora,CUST1019,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,3259,12.61133,8.2579,14187.83,VALID,0
CB2009402,2025-01-04,Cencora,CUST1027,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,4543,12.61133,8.98305,16483.28,VALID,0
CB2007699,2024-11-21,Cencora,CUST1045,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,1957,6.69193,4.42337,4439.57,VALID,0
CB2008190,2024-09-07,McKesson,CUST1042,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4191,0.30716,0.17874,538.21,VALID,0
CB2009508,2025-03-02,McKesson,CUST1005,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,1854,0.08208,0.04619,66.54,VALID,0
CB2005393,2024-10-21,Cencora,CUST1038,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,3988,1.00093,0.79544,819.49,VALID,0
CB2003668,2025-03-04,Cencora,CUST1004,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,2608,0.33373,0.26218,186.6,VALID,0
CB2002929,2025-04-05,Cencora,CUST1010,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,463,1740.91629,1214.81139,243586.57,VALID,0
CB2002711,2025-03-09,McKesson,CUST1053,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,675,0.72723,0.51946,140.24,VALID,0
CB2010054,2025-05-20,McKesson,CUST1058,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,723,0.22114,0.18857,23.55,VALID,0
CB9900130,2024-06-06,CardinalHealth,CUST1021,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2679,0.08208,0.06124,55.83,DUPLICATE,1
CB2011640,2024-07-23,CardinalHealth,CUST1034,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,2540,0.66792,0.38492,718.82,VALID,0
CB2010966,2025-04-20,CardinalHealth,CUST1056,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,2437,12.61133,7.6412,12112.21,VALID,0
CB9900083,2025-01-11,McKesson,CUST1032,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,3213,0.66792,0.49419,558.19,DUPLICATE,1
CB2002416,2024-06-13,Cencora,CUST1023,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,305,1.60408,0.84182,232.49,VALID,0
CB2004817,2024-07-29,McKesson,CUST1040,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,1732,1.60408,1.35368,433.69,VALID,0
CB2011093,2024-06-09,CardinalHealth,CUST1006,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,2891,0.72723,0.61066,337.0,VALID,0
CB2001546,2025-03-23,Cencora,CUST1040,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,2083,0.33373,0.28163,108.52,VALID,0
CB2010789,2024-11-03,McKesson,CUST1035,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,404,0.72957,0.54652,73.95,VALID,0
CB2006154,2024-10-11,Cencora,CUST1025,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,733,0.33373,0.18809,106.75,VALID,0
CB2000405,2024-12-07,Cencora,CUST1007,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,2557,0.81871,0.62328,499.71,VALID,0
CB2011361,2025-01-14,CardinalHealth,CUST1011,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1547,43.29511,26.05933,26663.75,VALID,0
CB2008959,2025-01-12,CardinalHealth,CUST1043,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,1719,6.69193,3.36403,5720.66,VALID,0
CB2011988,2024-07-08,CardinalHealth,CUST1038,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3150,0.08208,0.06523,53.08,VALID,0
CB2005504,2025-01-19,McKesson,CUST1031,IDN,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,489,0.81871,0.63917,87.8,VALID,0
CB2007543,2024-06-05,McKesson,CUST1032,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1716,0.30716,0.22727,137.09,VALID,0
CB2009061,2024-08-20,McKesson,CUST1023,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3805,0.81871,0.42966,1480.34,VALID,0
CB2006895,2024-12-06,CardinalHealth,CUST1017,SPECIALTY,31722055760,ABACAVIR 300 MG TABLET,G,EA,675,0.72957,0.50165,153.85,VALID,0
CB2009253,2025-05-14,CardinalHealth,CUST1056,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,4359,0.22114,0.16754,233.64,VALID,0
CB2011912,2024-08-06,Cencora,CUST1007,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1325,43.29511,28.60508,19464.29,VALID,0
CB2003996,2024-07-31,McKesson,CUST1021,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,4808,1.60408,1.1968,1958.2,VALID,0
CB2008391,2025-03-30,McKesson,CUST1035,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,972,6.69193,4.25138,2372.21,VALID,0
CB2007099,2025-01-01,Cencora,CUST1025,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3444,1.60408,0.90406,2410.87,VALID,0
CB2004194,2025-02-17,McKesson,CUST1012,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,497,6.69193,2.9672,1851.19,VALID,0
CB2002814,2025-04-26,McKesson,CUST1016,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,3293,12.61133,8.07251,14946.33,VALID,0
CB2002663,2024-08-22,McKesson,CUST1020,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,383,0.08208,0.04926,12.57,VALID,0
CB2007293,2024-09-11,McKesson,CUST1020,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3183,0.30716,0.18436,390.87,VALID,0
CB2002899,2025-04-21,McKesson,CUST1057,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,31406,0.08208,0.06214,626.24,QTY_OUTLIER,1
CB2003986,2024-11-05,McKesson,CUST1016,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,3351,6.69193,4.2835,8070.65,VALID,0
CB2009472,2025-04-05,CardinalHealth,CUST1008,SPECIALTY,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,1918,6.69193,4.20588,4768.24,VALID,0
CB2006075,2024-07-02,McKesson,CUST1046,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,3429,1740.91629,796.29511,3239106.03,VALID,0
CB2004236,2024-12-10,Cencora,CUST1013,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,2895,0.33373,0.24192,265.79,VALID,0
CB2001715,2024-07-29,Cencora,CUST1028,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1616,1740.91629,1209.06636,859469.49,VALID,0
CB2000854,2025-02-05,CardinalHealth,CUST1039,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2127,1.00093,0.47494,1118.78,VALID,0
CB2006571,2025-02-25,Cencora,CUST1042,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4031,43.29511,16.61233,107558.29,VALID,0
CB2008691,2024-07-04,CardinalHealth,CUST1029,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2505,0.08208,0.06493,42.96,VALID,0
CB2004613,2024-06-23,Cencora,CUST1000,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,3626,0.66792,0.51937,538.64,VALID,0
CB2006306,2025-05-11,McKesson,CUST1020,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,461,1.00093,0.60076,184.48,INELIGIBLE_MEMBER,1
CB2006320,2025-05-31,McKesson,CUST1019,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,1826,0.66792,0.47957,343.93,VALID,0
